TABLE->,OX-FLAGS,OX-GENPARM,OX-GENPARM,OX-GENPARM,OX-GENPARM,OX-BENPARM,OX-BENPARM,OX-BENPARM,OX-BENPARM,OX-BENPARM,OX-BENPARM,OX-CFOREA,OX-REAPARM,OX-REAPARM,OX-REAPARM,OX-REAPARM,OX-INIT,OX-INIT,OX-INIT
OD3_8630_8720,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OD1_9270_9110,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OR2_7650_8070,3,0.05,1.047,0.01,1.000000,34.76860,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
OR2_7780_7890,3,0.05,1.047,0.01,1.016537,37.68702,1.047,1.22,0.01,0.01,1,na,1.047,0.063901,-1.673,0.969,14,3,14
OR1_8320_8271,3,0.05,1.047,0.01,1.137066,33.71999,1.047,1.22,0.01,0.01,1,na,1.047,0.223490,-1.673,0.969,14,3,14
OD3_8720_8900,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OD1_8910_8930,3,0.05,1.047,0.01,1.122234,29.56978,1.047,1.22,0.01,0.01,1,na,1.047,0.215667,-1.673,0.969,14,3,14
OD3_8930_8931,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OR2_8070_8120,3,0.05,1.047,0.01,1.000000,34.76860,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
OR2_8460_8271,3,0.05,1.047,0.01,1.000000,34.76860,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
OR1_8280_8020,3,0.05,1.047,0.01,1.000000,34.76860,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
OD2_8840_9020,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OD3_9020_9110,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OR2_8020_8130,3,0.05,1.047,0.01,1.000000,34.76860,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
OR2_8130_7900,3,0.05,1.047,0.01,1.000000,34.76860,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
OR2_7900_7740,3,0.05,1.047,0.01,1.000000,34.76860,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
OD3_8931_9140,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OD4_9110_9140,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OD4_9140_8990,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OR3_7740_8271,3,0.05,1.047,0.01,1.000000,34.76860,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
OR4_8271_8120,na,0.05,1.047,0.01,1.000000,34.76860,1.047,1.22,0.01,0.01,1,2.000000,na,na,na,na,14,3,14
OR4_8120_7890,3,0.05,1.047,0.01,1.000000,34.76860,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
OR5_7890_7970,3,0.05,1.047,0.01,1.016537,37.68702,1.047,1.22,0.01,0.01,1,na,1.047,0.063901,-1.673,0.969,14,3,14
OD4_8990_8900,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OD5_8900_8770,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OD5_8770_8780,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OD5_8780_8660,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OR5_7970_8200,3,0.05,1.047,0.01,1.016537,37.68702,1.047,1.22,0.01,0.01,1,na,1.047,0.063901,-1.673,0.969,14,3,14
OD6_8660_8621,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OD6_8621_8470,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OR5_8200_8370,3,0.05,1.047,0.01,1.016537,37.68702,1.047,1.22,0.01,0.01,1,na,1.047,0.063901,-1.673,0.969,14,3,14
OR5_8370_8410,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OR5_8410_8470,3,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.500000,-1.673,0.969,14,3,14
OR7_8470_8490,na,0.05,1.047,0.01,1.150000,40.00000,1.047,1.22,0.01,0.01,1,1.000000,na,na,na,na,14,3,14
NR1_8030_8051,3,0.05,1.047,0.01,1.060093,44.45836,1.047,1.22,0.01,0.01,1,na,1.047,0.834690,-1.673,0.969,14,3,14
NR1_7880_8050,3,0.05,1.047,0.01,1.060093,44.45836,1.047,1.22,0.01,0.01,1,na,1.047,0.834690,-1.673,0.969,14,3,14
NR2_8210_8180,3,0.05,1.047,0.01,1.060093,44.45836,1.047,1.22,0.01,0.01,1,na,1.047,0.834690,-1.673,0.969,14,3,14
NR3_8420_8430,3,0.05,1.047,0.01,1.184670,52.90414,1.047,1.22,0.01,0.01,1,na,1.047,0.187775,-1.673,0.969,14,3,14
NR3_8290_8170,3,0.05,1.047,0.01,1.060093,44.45836,1.047,1.22,0.01,0.01,1,na,1.047,0.834690,-1.673,0.969,14,3,14
NR6_8180_8051,3,0.05,1.047,0.01,1.060093,44.45836,1.047,1.22,0.01,0.01,1,na,1.047,0.834690,-1.673,0.969,14,3,14
NR3_8690_8500,3,0.05,1.047,0.01,1.350000,74.46629,1.047,1.22,0.01,0.01,1,na,1.047,1.192327,-1.673,0.969,14,3,14
NR3_8430_7820,3,0.05,1.047,0.01,1.060093,44.45836,1.047,1.22,0.01,0.01,1,na,1.047,0.834690,-1.673,0.969,14,3,14
NR6_8170_7960,3,0.05,1.047,0.01,1.060093,44.45836,1.047,1.22,0.01,0.01,1,na,1.047,0.834690,-1.673,0.969,14,3,14
NR3_8740_8500,3,0.05,1.047,0.01,1.350000,74.46629,1.047,1.22,0.01,0.01,1,na,1.047,1.192327,-1.673,0.969,14,3,14
NR2_8600_8700,3,0.05,1.047,0.01,1.321297,75.63272,1.047,1.22,0.01,0.01,1,na,1.047,0.380389,-1.673,0.969,14,3,14
NR1_8820_8760,3,0.05,1.047,0.01,1.350000,74.46629,1.047,1.22,0.01,0.01,1,na,1.047,1.192327,-1.673,0.969,14,3,14
NR5_8700_8640,3,0.05,1.047,0.01,1.350000,74.46629,1.047,1.22,0.01,0.01,1,na,1.047,1.192327,-1.673,0.969,14,3,14
NR1_8960_8870,3,0.05,1.047,0.01,1.350000,37.83080,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
NR1_9150_9050,3,0.05,1.047,0.01,1.350000,37.83080,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
NR1_9030_9080,3,0.05,1.047,0.01,1.350000,37.83080,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
NR2_9250_9170,3,0.05,1.047,0.01,1.350000,37.83080,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
NR3_9310_9240,3,0.05,1.047,0.01,1.350000,37.83080,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
NR3_9190_9170,3,0.05,1.047,0.01,1.350000,37.83080,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
NR3_9170_9130,3,0.05,1.047,0.01,1.350000,37.83080,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
NR3_9240_9130,3,0.05,1.047,0.01,1.350000,37.83080,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
NR4_9130_9080,3,0.05,1.047,0.01,1.350000,37.83080,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
NR5_9080_9050,3,0.05,1.047,0.01,1.350000,37.83080,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
NR5_9050_8870,3,0.05,1.047,0.01,1.350000,37.83080,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
NR5_8870_8760,3,0.05,1.047,0.01,1.350000,74.46629,1.047,1.22,0.01,0.01,1,na,1.047,1.192327,-1.673,0.969,14,3,14
NR5_8760_8640,3,0.05,1.047,0.01,1.350000,74.46629,1.047,1.22,0.01,0.01,1,na,1.047,1.192327,-1.673,0.969,14,3,14
NR6_8640_8500,3,0.05,1.047,0.01,1.350000,74.46629,1.047,1.22,0.01,0.01,1,na,1.047,1.192327,-1.673,0.969,14,3,14
NR6_8500_7820,na,0.05,1.047,0.01,1.060093,44.45836,1.047,1.22,0.01,0.01,1,1.222631,na,na,na,na,14,3,14
NR6_7820_7960,3,0.05,1.047,0.01,1.060093,44.45836,1.047,1.22,0.01,0.01,1,na,1.047,0.834690,-1.673,0.969,14,3,14
NR6_7960_8050,3,0.05,1.047,0.01,1.060093,44.45836,1.047,1.22,0.01,0.01,1,na,1.047,0.834690,-1.673,0.969,14,3,14
NR6_8050_8051,3,0.05,1.047,0.01,1.060093,44.45836,1.047,1.22,0.01,0.01,1,na,1.047,0.834690,-1.673,0.969,14,3,14
NR6_8051_8000,3,0.05,1.047,0.01,1.060093,44.45836,1.047,1.22,0.01,0.01,1,na,1.047,0.834690,-1.673,0.969,14,3,14
SU1_1630_1610,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU2_1550_1620,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU2_1200_1310,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU1_1480_1500,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU2_1210_1310,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU2_0670_0810,3,0.05,1.047,0.01,1.000000,55.14826,1.047,1.22,0.01,0.01,1,na,1.047,0.115651,-1.673,0.969,14,3,14
SU2_1290_1500,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU3_1310_1280,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU3_1280_1590,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU3_1500_1420,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU2_1020_0980,3,0.05,1.047,0.01,1.000000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.050000,-1.673,0.969,14,3,14
SU3_0810_0970,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU1_0660_0710,3,0.05,1.047,0.01,1.169356,81.45988,1.047,1.22,0.01,0.01,1,na,1.047,0.430412,-1.673,0.969,14,3,14
SU2_0990_0950,3,0.05,1.047,0.01,1.000000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.050000,-1.673,0.969,14,3,14
SU3_0970_1120,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,1.521305,-1.673,0.969,14,3,14
SU2_0780_0710,3,0.05,1.047,0.01,1.169356,81.45988,1.047,1.22,0.01,0.01,1,na,1.047,0.430412,-1.673,0.969,14,3,14
SU2_0760_0960,3,0.05,1.047,0.01,1.000000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.050000,-1.673,0.969,14,3,14
SU2_0700_0860,3,0.05,1.047,0.01,1.000000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.050000,-1.673,0.969,14,3,14
SU3_0710_0910,3,0.05,1.047,0.01,1.169356,81.45988,1.047,1.22,0.01,0.01,1,na,1.047,0.430412,-1.673,0.969,14,3,14
SU3_0910_1010,3,0.05,1.047,0.01,1.000000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.050000,-1.673,0.969,14,3,14
SU1_0940_0900,3,0.05,1.047,0.01,1.150000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU2_0800_0850,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU2_0890_0900,3,0.05,1.047,0.01,1.150000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU2_0680_0610,3,0.05,1.047,0.01,1.292281,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU2_0450_0720,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU2_0900_0870,3,0.05,1.047,0.01,1.150000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU3_0870_0730,3,0.05,1.047,0.01,1.000000,40.00000,1.047,1.22,0.01,0.01,1,na,1.047,0.050000,-1.673,0.969,14,3,14
SU3_0370_0490,3,0.05,1.047,0.01,1.292281,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU2_0470_0590,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU2_0440_0550,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU2_0640_0630,3,0.05,1.047,0.01,1.292281,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU3_0490_0530,3,0.05,1.047,0.01,1.292281,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU1_0330_0560,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU1_0390_0560,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU1_0820_0740,3,0.05,1.047,0.01,1.038563,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU2_0510_0570,3,0.05,1.047,0.01,1.292281,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU2_0110_0240,3,0.05,1.047,0.01,1.000000,1.000000,1.047,1.22,0.01,0.01,1,na,1.047,5.000000,-1.673,0.969,14,3,14
SU1_0410_0480,3,0.05,1.047,0.01,1.019449,39.65813,1.047,1.22,0.01,0.01,1,na,1.047,0.847569,-1.673,0.969,14,3,14
