TABLE->,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM1,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM2,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM3,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,PWAT-PARM4,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-INTERCEP,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-UZSN,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-MANNING,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,MON-LZETPARM,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1,PWAT-STATE1
A24013,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.033629,288,0.068,0.029977,0.944179,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.596761,0.300000,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24015,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.040602,332,0.045,0.029342,0.957759,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.300000,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24017,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.024485,394,0.026,0.100E-05,0.920000,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,2.441195,0.304734,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24019,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.031401,546,0.007,0.016408,0.945247,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.400000,0.499033,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24021,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.033510,307,0.057,0.002308,0.955422,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.300000,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24023,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.058285,242,0.103,0.000091,0.943082,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,2.282002,0.463418,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24025,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.072539,315,0.053,0.025657,0.958685,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.300000,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24027,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.043377,312,0.055,0.050545,0.956256,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.300000,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24029,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.050138,444,0.017,0.040393,0.920000,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.341550,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24031,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.041822,307,0.057,0.066427,0.932861,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.479711,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24033,1,1,0,0,0,0,0,0,0,0.05,11.34457,0.034189,324,0.049,0.000942,0.929718,40,35,2,2,0,0,0.000413,0.1,0.907566,0.2,1.400000,0.300000,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24035,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.050138,528,0.008,0.040393,0.920000,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.400000,0.341550,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24037,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.019277,393,0.026,0.100E-05,0.920000,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.437664,0.381666,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24039,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.031379,594,0.004,0.017466,0.945870,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.400000,0.497625,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24041,1,1,0,0,0,0,0,0,0,0.05,8.537221,0.043533,522,0.008,0.000108,0.956000,40,35,2,2,0,0,0.005000,0.1,0.682978,0.2,1.400000,0.411953,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24043,1,1,0,0,0,0,0,0,0,0.05,11.09451,0.125000,319,0.051,0.096283,0.972208,40,35,2,2,0,0,0.000100,0.1,0.887561,0.2,0.722600,0.573805,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24045,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.031401,518,0.008,0.016408,0.945247,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.400000,0.499033,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24047,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.031379,522,0.008,0.017466,0.945870,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.400000,0.497625,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A24510,1,1,0,0,0,0,0,0,0,0.05,12.00000,0.065319,332,0.046,0.044173,0.954003,40,35,2,2,0,0,0.000100,0.1,0.960000,0.2,1.394866,0.339377,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36003,1,1,0,0,0,0,0,0,0,0.05,9.752757,0.020976,287,0.068,0.008413,0.920000,40,35,2,2,0,0,0.000100,0.1,0.780221,0.2,2.800000,0.443193,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36007,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.036907,280,0.073,0.000271,0.965097,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.400000,0.451071,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36015,1,1,0,0,0,0,0,0,0,0.05,8.993252,0.017749,358,0.036,0.000527,0.959135,40,35,2,2,0,0,0.002198,0.1,0.719460,0.2,1.400000,0.451810,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36017,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.059163,286,0.069,0.000049,0.940509,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.400000,0.399359,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36023,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.084718,299,0.061,0.000344,0.958751,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.400000,0.496077,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36025,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.079539,236,0.109,0.000042,0.954534,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,2.793668,0.479161,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36043,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.063233,297,0.063,0.000035,0.954474,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,2.425624,0.370872,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36051,1,1,0,0,0,0,0,0,0,0.05,8.755255,0.043508,325,0.049,0.000901,0.951571,40,35,2,2,0,0,0.002439,0.1,0.700420,0.2,2.800000,0.507698,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36053,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.089998,341,0.042,0.000017,0.951315,40,35,2,2,0,0,0.004357,0.1,0.640000,0.2,2.086103,0.493253,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36065,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.080479,368,0.033,0.000016,0.965865,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,2.287862,0.425864,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36067,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.100498,354,0.037,0.000575,0.969852,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.400000,0.540435,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36069,1,1,0,0,0,0,0,0,0,0.05,8.755255,0.043508,341,0.042,0.000901,0.951571,40,35,2,2,0,0,0.002439,0.1,0.700420,0.2,2.800000,0.507698,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36077,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.077977,278,0.074,0.000034,0.958438,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,1.878102,0.561800,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36095,1,1,0,0,0,0,0,0,0,0.05,8.000000,0.080991,254,0.092,0.000040,0.954499,40,35,2,2,0,0,0.005000,0.1,0.640000,0.2,2.387712,0.482026,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36097,1,1,0,0,0,0,0,0,0,0.05,9.089855,0.033504,270,0.08,0.000805,0.952191,40,35,2,2,0,0,0.001592,0.1,0.727188,0.2,2.800000,0.502526,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36101,1,1,0,0,0,0,0,0,0,0.05,9.383373,0.026890,298,0.062,0.001279,0.944142,40,35,2,2,0,0,0.000458,0.1,0.750670,0.2,2.800000,0.488132,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36107,1,1,0,0,0,0,0,0,0,0.05,8.023111,0.029454,300,0.061,0.000320,0.954042,40,35,2,2,0,0,0.004859,0.1,0.641849,0.2,1.400000,0.435111,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
A36109,1,1,0,0,0,0,0,0,0,0.05,8.022777,0.029478,297,0.062,0.000320,0.954012,40,35,2,2,0,0,0.004860,0.1,0.641822,0.2,1.400000,0.435105,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,5,1,0
