 seg ,TOTN,TOTP
SU2_1020_0980,    1.2592,    1.1613
SW3_1250_1340,    1.1267,    0.9538
SW3_1220_1320,    1.1267,    0.9538
SJ6_1930_1970,    1.0464,    0.8631
SJ6_1970_2130,    1.0464,    0.8631
SW3_1060_1260,    1.1267,    0.9538
SU3_0810_0970,    1.2592,    1.1613
SU1_0660_0710,    1.2592,    1.1613
SU2_0990_0950,    1.2592,    1.1613
SU3_0970_1120,    1.2592,    1.1613
SU2_0780_0710,    1.2592,    1.1613
SJ6_2130_2050,    1.2283,    0.1451
SW4_1260_1300,    1.1267,    0.9538
SW3_1080_1350,    1.1267,    0.9538
SW0_1520_1600,    1.1267,    0.9538
SW2_1000_1110,    1.1267,    0.9538
SU2_0760_0960,    1.2592,    1.1613
SU2_0700_0860,    1.2592,    1.1613
SW2_0880_0930,    1.1267,    0.9538
SW2_1100_1130,    1.1267,    0.9538
SW1_1910_1890,    1.1267,    0.9538
SW2_1050_0930,    1.1267,    0.9538
SW3_1600_1580,    1.1267,    0.9538
SU3_0710_0910,    1.2592,    1.1613
SU3_0910_1010,    1.2592,    1.1613
SU1_0940_0900,    1.2592,    1.1613
SW3_1090_1091,    1.1267,    0.9538
SW2_1770_1690,    1.1267,    0.9538
SU2_0800_0850,    1.1226,    0.9982
SU2_0890_0900,    1.2592,    1.1613
SU2_0680_0610,    1.1226,    0.9982
SW3_0930_1110,    1.1267,    0.9538
SW4_1110_1150,    1.1267,    0.9538
SW1_1890_1830,    1.1267,    0.9538
SW3_1130_1390,    1.1267,    0.9538
SU2_0450_0720,    1.1226,    0.9982
SU2_0900_0870,    1.2592,    1.1613
SU3_0870_0730,    1.2592,    1.1613
SW3_1920_1750,    1.1267,    0.9538
SW1_1830_1690,    1.1267,    0.9538
SW4_1150_1350,    1.1267,    0.9538
SW5_1350_1470,    1.1267,    0.9538
SU3_0370_0490,    1.1226,    0.9982
SU2_0470_0590,    1.1226,    0.9982
SU2_0440_0550,    1.1226,    0.9982
SU2_0640_0630,    1.1226,    0.9982
SW3_1690_1660,    1.1267,    0.9538
SW2_1360_1430,    1.1267,    0.9538
SW3_1390_1330,    1.1267,    0.9538
SW3_1091_1380,    1.1267,    0.9538
SW3_1660_1580,    1.1267,    0.9538
SW3_1870_1800,    1.1267,    0.9538
SU3_0490_0530,    1.1226,    0.9982
SU1_0330_0560,    1.1226,    0.9982
SW3_1750_1540,    1.1267,    0.9538
SW1_1170_1270,    1.1267,    0.9538
SW2_1240_1270,    1.1267,    0.9538
SW3_1380_1490,    1.1267,    0.9538
SW3_1580_1440,    1.1267,    0.9538
SW2_1950_1940,    1.1267,    0.9538
SW3_1800_1650,    1.1267,    0.9538
SU1_0390_0560,    1.1226,    0.9982
SU1_0820_0740,    1.1226,    0.9982
SW2_2020_1940,    1.1267,    0.9538
SW3_1270_1370,    1.1267,    0.9538
SW3_1370_1430,    1.1267,    0.9538
SW4_1940_1860,    1.1267,    0.9538
SW4_1860_1720,    1.1267,    0.9538
SW4_1430_1490,    1.1267,    0.9538
SU2_0510_0570,    1.1226,    0.9982
SU2_0110_0240,    1.1226,    0.9982
SU1_0410_0480,    1.1226,    0.9982
SW4_1490_1400,    1.1267,    0.9538
SW4_1720_1650,    1.1267,    0.9538
SW5_1650_1540,    1.1267,    0.9538
SW5_1540_1400,    1.1267,    0.9538
SW6_1400_1330,    1.1267,    0.9538
SW6_1330_1230,    1.1267,    0.9538
SW6_1230_1440,    1.1267,    0.9538
SU2_0560_0590,    1.1226,    0.9982
SU3_0590_0540,    1.1226,    0.9982
SU2_0620_0580,    1.1226,    0.9982
SU1_0840_0831,    1.1226,    0.9982
SW6_1440_1470,    1.1267,    0.9538
SW7_1470_1340,    1.1267,    0.9538
SW7_1340_1320,    1.1267,    0.9538
SW7_1320_1300,    1.1267,    0.9538
SU2_0740_0741,    1.1226,    0.9982
SU2_0280_0430,    1.1226,    0.9982
SU2_0120_0260,    1.1226,    0.9982
SW7_1300_1410,    1.1267,    0.9538
SW7_1410_1460,    1.1267,    0.9538
SW7_1460_1640,    1.1267,    0.9538
SU2_0360_0460,    1.1226,    0.9982
SU3_0240_0350,    1.1226,    0.9982
SU2_0570_0580,    1.1226,    0.9982
SU4_0580_0630,    1.1226,    0.9982
SW7_1640_1680,    1.2283,    0.1451
SW7_1680_1760,    1.2283,    0.1451
SU2_0920_0830,    1.1226,    0.9982
SU2_0741_0690,    1.1226,    0.9982
SU1_0200_0270,    1.1226,    0.9982
SU1_0050_0090,    1.1226,    0.9982
SU2_0160_0260,    1.1226,    0.9982
SU4_0630_0650,    1.1226,    0.9982
SU2_0830_0831,    1.1226,    0.9982
SU3_0831_0790,    1.1226,    0.9982
SU3_0790_0770,    1.1226,    0.9982
SU1_0380_0400,    1.1226,    0.9982
SU1_0080_0210,    1.1226,    0.9982
SU4_0260_0350,    1.1226,    0.9982
SU4_0350_0420,    1.1226,    0.9982
SU2_0070_0090,    1.1226,    0.9982
SU3_0090_0170,    1.1226,    0.9982
SU3_0770_0690,    1.1226,    0.9982
SU4_0690_0650,    1.1226,    0.9982
SU5_0650_0530,    1.1226,    0.9982
SU3_0170_0270,    1.1226,    0.9982
SU2_0290_0291,    1.1226,    0.9982
SU1_0060_0190,    1.1226,    0.9982
SU4_0270_0430,    1.1226,    0.9982
SU2_0210_0300,    1.1226,    0.9982
SU2_0130_0250,    1.1226,    0.9982
SU4_0430_0420,    1.1226,    0.9982
SU5_0530_0610,    1.1226,    0.9982
SU5_0610_0600,    1.1226,    0.9982
SU5_0420_0500,    1.1226,    0.9982
SU2_0291_0320,    1.1226,    0.9982
SU3_0010_0190,    1.1226,    0.9982
SU5_0600_0750,    1.1226,    0.9982
SU3_0190_0300,    1.1226,    0.9982
SU4_0300_0310,    1.1226,    0.9982
SU2_0150_0220,    1.1226,    0.9982
SU2_0100_0230,    1.1226,    0.9982
SU2_0320_0340,    1.1226,    0.9982
SU2_0040_0180,    1.1226,    0.9982
SU2_0020_0140,    1.1226,    0.9982
SU2_0030_0140,    1.1226,    0.9982
SU3_0140_0180,    1.1226,    0.9982
SU3_0180_0230,    1.1226,    0.9982
SU4_0230_0220,    1.1226,    0.9982
SU4_0220_0250,    1.1226,    0.9982
SU4_0250_0340,    1.1226,    0.9982
SU5_0340_0310,    1.1226,    0.9982
SU5_0310_0400,    1.1226,    0.9982
SU5_0400_0460,    1.1226,    0.9982
SU5_0460_0480,    1.1226,    0.9982
SU6_0480_0520,    1.1226,    0.9982
SU6_0520_0500,    1.1226,    0.9982
SU6_0500_0550,    1.1226,    0.9982
SU7_0550_0540,    1.1226,    0.9982
SU7_0540_0720,    1.1226,    0.9982
SU7_0720_0750,    1.1226,    0.9982
SU7_0750_0850,    1.1226,    0.9982
SU7_0850_0730,    1.1226,    0.9982
SU7_0730_0860,    1.2592,    1.1613
SU7_0860_0960,    1.2592,    1.1613
SU7_0960_0950,    1.2592,    1.1613
SU7_0950_1010,    1.2592,    1.1613
SU7_1010_0980,    1.2592,    1.1613
SU7_0980_1120,    1.2592,    1.1613
SU7_1120_1140,    1.2592,    1.1613
SU7_1140_1420,    1.2592,    1.1613
SU7_1420_1590,    1.2592,    1.1613
SU8_1590_1620,    1.2592,    1.1613
SU8_1620_1610,    1.2592,    1.1613
SU8_1610_1530,    1.2592,    1.1613
SU8_1530_1760,    1.2283,    0.1451
SL8_1760_1780,    1.2283,    0.1451
SL8_1780_1880,    1.2283,    0.1451
SL8_1880_2030,    1.2283,    0.1451
SL8_2030_2080,    1.2283,    0.1451
SL8_2080_2050,    1.2283,    0.1451
SL9_2050_2270,    1.2283,    0.1451
SL9_2270_2380,    1.2283,    0.1451
SL9_2380_2310,    1.2283,    0.1451
SL9_2310_2430,    1.2283,    0.1451
SL9_2430_2490,    1.2283,    0.1451
SL9_2490_2520,    1.2283,    0.1451
SL9_2520_2700,    1.2283,    0.1451
SL9_2700_2720,    1.2283,    0.1451
SL9_2720_0001,    1.2283,    0.1451
